2021-11-03 10:16:39 CARME Slurm ID: 31582
2021-11-03 10:16:39 args = Namespace(arch='resnet50', baseline_model='pretrained_conv12_layer_adaptive_mu_0_1', batch_size=256, data='/home/SSD/Dataset_ImageNet', dist_backend='nccl', dist_url='tcp://192.168.152.46:23456', distributed=True, epochs=90, evaluate=False, gpu=0, lr=0.1, momentum=0.9, multiprocessing_distributed=True, path_to_resume='', path_to_save='retrain_resnet50_pretrained_conv12_layer_adaptive_mu_0_1_20211103-101635', print_freq=1000, pruning_threshold=1e-06, rank=0, run_id='resnet50_pretrained_conv12_layer_adaptive_mu_0_1_20211103-101635', seed=None, start_epoch=0, weight_decay=0.0001, workers=4, world_size=3)
2021-11-03 10:16:39 CARME Slurm ID: 31582
2021-11-03 10:16:39 CARME Slurm ID: 31582
2021-11-03 10:16:39 args = Namespace(arch='resnet50', baseline_model='pretrained_conv12_layer_adaptive_mu_0_1', batch_size=256, data='/home/SSD/Dataset_ImageNet', dist_backend='nccl', dist_url='tcp://192.168.152.46:23456', distributed=True, epochs=90, evaluate=False, gpu=1, lr=0.1, momentum=0.9, multiprocessing_distributed=True, path_to_resume='', path_to_save='retrain_resnet50_pretrained_conv12_layer_adaptive_mu_0_1_20211103-101635', print_freq=1000, pruning_threshold=1e-06, rank=0, run_id='resnet50_pretrained_conv12_layer_adaptive_mu_0_1_20211103-101635', seed=None, start_epoch=0, weight_decay=0.0001, workers=4, world_size=3)
2021-11-03 10:16:39 args = Namespace(arch='resnet50', baseline_model='pretrained_conv12_layer_adaptive_mu_0_1', batch_size=256, data='/home/SSD/Dataset_ImageNet', dist_backend='nccl', dist_url='tcp://192.168.152.46:23456', distributed=True, epochs=90, evaluate=False, gpu=2, lr=0.1, momentum=0.9, multiprocessing_distributed=True, path_to_resume='', path_to_save='retrain_resnet50_pretrained_conv12_layer_adaptive_mu_0_1_20211103-101635', print_freq=1000, pruning_threshold=1e-06, rank=0, run_id='resnet50_pretrained_conv12_layer_adaptive_mu_0_1_20211103-101635', seed=None, start_epoch=0, weight_decay=0.0001, workers=4, world_size=3)
2021-11-03 10:16:40 => loading baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.1_normalization_div_pretrained_True_20211031-110931/small_model_conv12_1e-06.pth.tar'
2021-11-03 10:16:40 => loading baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.1_normalization_div_pretrained_True_20211031-110931/small_model_conv12_1e-06.pth.tar'
2021-11-03 10:16:40 => loading baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.1_normalization_div_pretrained_True_20211031-110931/small_model_conv12_1e-06.pth.tar'
2021-11-03 10:16:41 => loaded baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.1_normalization_div_pretrained_True_20211031-110931/small_model_conv12_1e-06.pth.tar'
2021-11-03 10:16:41 => loaded baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.1_normalization_div_pretrained_True_20211031-110931/small_model_conv12_1e-06.pth.tar'
2021-11-03 10:16:41 => loaded baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.1_normalization_div_pretrained_True_20211031-110931/small_model_conv12_1e-06.pth.tar'
2021-11-03 10:16:49 Computational complexity:       1.74 GMac
2021-11-03 10:16:49 Number of parameters:           12.36 M 
2021-11-03 10:16:49 Computational complexity:       1.74 GMac
2021-11-03 10:16:49 Number of parameters:           12.36 M 
2021-11-03 10:16:49 Computational complexity:       1.74 GMac
2021-11-03 10:16:49 Number of parameters:           12.36 M 
2021-11-03 10:17:07 valid 0000, loss 6.018e-01, top1 89.41, top5 95.29
2021-11-03 10:17:07 valid 0000, loss 6.018e-01, top1 89.41, top5 95.29
2021-11-03 10:17:07 valid 0000, loss 6.018e-01, top1 89.41, top5 95.29
2021-11-03 10:21:28 (JOBID 31582) epoch -1: valid_top1 72.45, valid_top5 90.55, inference time 274.33
2021-11-03 10:21:29 (JOBID 31582) epoch -1: valid_top1 72.45, valid_top5 90.55, inference time 275.29
2021-11-03 10:21:30 (JOBID 31582) epoch -1: valid_top1 72.45, valid_top5 90.55, inference time 275.89
2021-11-03 10:21:48 train 0000, loss 5.493e-01, top1 84.71, top5 96.47
2021-11-03 10:21:48 train 0000, loss 5.472e-01, top1 85.88, top5 96.47
2021-11-03 10:21:48 train 0000, loss 8.010e-01, top1 81.18, top5 92.94
2021-11-03 10:30:46 train 1000, loss 1.585e+00, top1 63.42, top5 83.28
2021-11-03 10:30:46 train 1000, loss 1.572e+00, top1 63.38, top5 83.49
2021-11-03 10:30:46 train 1000, loss 1.575e+00, top1 63.42, top5 83.52
2021-11-03 10:39:30 train 2000, loss 1.504e+00, top1 64.97, top5 84.41
2021-11-03 10:39:30 train 2000, loss 1.496e+00, top1 64.92, top5 84.62
2021-11-03 10:39:30 train 2000, loss 1.503e+00, top1 64.89, top5 84.54
2021-11-03 10:48:12 train 3000, loss 1.473e+00, top1 65.56, top5 84.92
2021-11-03 10:48:12 train 3000, loss 1.468e+00, top1 65.51, top5 85.08
2021-11-03 10:48:12 train 3000, loss 1.472e+00, top1 65.49, top5 84.98
2021-11-03 10:56:56 train 4000, loss 1.452e+00, top1 65.92, top5 85.30
2021-11-03 10:56:56 train 4000, loss 1.457e+00, top1 65.98, top5 85.18
2021-11-03 10:56:56 train 4000, loss 1.457e+00, top1 65.82, top5 85.22
2021-11-03 11:05:41 train 5000, loss 1.451e+00, top1 66.09, top5 85.30
2021-11-03 11:05:41 train 5000, loss 1.444e+00, top1 66.07, top5 85.43
2021-11-03 11:05:41 train 5000, loss 1.452e+00, top1 65.96, top5 85.29
2021-11-03 11:06:07 valid 0000, loss 1.043e+00, top1 83.53, top5 91.76
2021-11-03 11:06:07 valid 0000, loss 1.043e+00, top1 83.53, top5 91.76
2021-11-03 11:06:07 valid 0000, loss 1.043e+00, top1 83.53, top5 91.76
2021-11-03 11:10:30 (JOBID 31582) epoch 0: train time 2667.11, inference time 272.64s, valid_top1 63.94 (best_top1 63.94), valid_top5 85.29
2021-11-03 11:10:43 (JOBID 31582) epoch 0: train time 2668.65, inference time 284.50s, valid_top1 63.94 (best_top1 63.94), valid_top5 85.29
2021-11-03 11:10:45 (JOBID 31582) epoch 0: train time 2667.85, inference time 288.25s, valid_top1 63.94 (best_top1 63.94), valid_top5 85.29
2021-11-03 11:10:57 train 0000, loss 1.276e+00, top1 65.88, top5 89.41
2021-11-03 11:10:43 train 0000, loss 1.477e+00, top1 67.06, top5 84.71
2021-11-03 11:11:00 train 0000, loss 1.225e+00, top1 72.94, top5 89.41
2021-11-03 11:19:57 train 1000, loss 1.423e+00, top1 66.79, top5 85.77
2021-11-03 11:19:57 train 1000, loss 1.430e+00, top1 66.41, top5 85.83
2021-11-03 11:19:57 train 1000, loss 1.418e+00, top1 66.69, top5 85.98
2021-11-03 11:28:39 train 2000, loss 1.436e+00, top1 66.48, top5 85.65
2021-11-03 11:28:39 train 2000, loss 1.434e+00, top1 66.35, top5 85.85
2021-11-03 11:28:39 train 2000, loss 1.431e+00, top1 66.45, top5 85.87
2021-11-03 11:37:28 train 3000, loss 1.454e+00, top1 65.97, top5 85.58
2021-11-03 11:37:29 train 3000, loss 1.456e+00, top1 66.02, top5 85.47
2021-11-03 11:37:29 train 3000, loss 1.450e+00, top1 66.07, top5 85.65
2021-11-03 11:46:29 train 4000, loss 1.471e+00, top1 65.63, top5 85.37
2021-11-03 11:46:29 train 4000, loss 1.466e+00, top1 65.77, top5 85.43
2021-11-03 11:46:29 train 4000, loss 1.473e+00, top1 65.72, top5 85.25
2021-11-03 11:55:26 train 5000, loss 1.490e+00, top1 65.38, top5 85.04
2021-11-03 11:55:26 train 5000, loss 1.490e+00, top1 65.26, top5 85.13
2021-11-03 11:55:26 train 5000, loss 1.486e+00, top1 65.37, top5 85.19
2021-11-03 11:55:50 valid 0000, loss 8.180e-01, top1 85.88, top5 94.12
2021-11-03 11:55:50 valid 0000, loss 8.180e-01, top1 85.88, top5 94.12
2021-11-03 11:55:50 valid 0000, loss 8.180e-01, top1 85.88, top5 94.12
2021-11-03 12:00:20 (JOBID 31582) epoch 1: train time 2709.57, inference time 280.73s, valid_top1 61.66 (best_top1 63.94), valid_top5 83.88
2021-11-03 12:00:22 (JOBID 31582) epoch 1: train time 2693.93, inference time 282.27s, valid_top1 61.66 (best_top1 63.94), valid_top5 83.88
2021-11-03 12:00:23 (JOBID 31582) epoch 1: train time 2696.60, inference time 283.12s, valid_top1 61.66 (best_top1 63.94), valid_top5 83.88
2021-11-03 12:00:36 train 0000, loss 1.381e+00, top1 70.59, top5 87.06
2021-11-03 12:00:35 train 0000, loss 1.498e+00, top1 58.82, top5 92.94
2021-11-03 12:00:36 train 0000, loss 1.501e+00, top1 65.88, top5 83.53
2021-11-03 12:09:32 train 1000, loss 1.564e+00, top1 63.85, top5 84.14
2021-11-03 12:09:32 train 1000, loss 1.581e+00, top1 63.58, top5 83.99
2021-11-03 12:09:32 train 1000, loss 1.566e+00, top1 63.82, top5 84.27
2021-11-03 12:18:17 train 2000, loss 1.591e+00, top1 63.31, top5 83.88
2021-11-03 12:18:17 train 2000, loss 1.584e+00, top1 63.45, top5 83.94
2021-11-03 12:18:17 train 2000, loss 1.587e+00, top1 63.42, top5 83.95
2021-11-03 12:27:07 train 3000, loss 1.609e+00, top1 62.90, top5 83.69
2021-11-03 12:27:07 train 3000, loss 1.604e+00, top1 63.02, top5 83.74
2021-11-03 12:27:07 train 3000, loss 1.610e+00, top1 62.96, top5 83.68
2021-11-03 12:35:59 train 4000, loss 1.632e+00, top1 62.54, top5 83.37
2021-11-03 12:35:59 train 4000, loss 1.627e+00, top1 62.54, top5 83.47
2021-11-03 12:35:59 train 4000, loss 1.631e+00, top1 62.41, top5 83.36
2021-11-03 12:44:48 train 5000, loss 1.652e+00, top1 61.97, top5 83.07
2021-11-03 12:44:48 train 5000, loss 1.648e+00, top1 62.13, top5 83.17
2021-11-03 12:44:48 train 5000, loss 1.651e+00, top1 62.11, top5 83.12
2021-11-03 12:45:12 valid 0000, loss 1.119e+00, top1 80.00, top5 87.06
2021-11-03 12:45:12 valid 0000, loss 1.119e+00, top1 80.00, top5 87.06
2021-11-03 12:45:12 valid 0000, loss 1.119e+00, top1 80.00, top5 87.06
2021-11-03 12:50:02 (JOBID 31582) epoch 2: train time 2679.95, inference time 300.35s, valid_top1 60.07 (best_top1 63.94), valid_top5 83.14
2021-11-03 12:50:03 (JOBID 31582) epoch 2: train time 2678.82, inference time 301.13s, valid_top1 60.07 (best_top1 63.94), valid_top5 83.14
2021-11-03 12:50:03 (JOBID 31582) epoch 2: train time 2681.46, inference time 301.35s, valid_top1 60.07 (best_top1 63.94), valid_top5 83.14
2021-11-03 12:50:17 train 0000, loss 1.621e+00, top1 62.35, top5 82.35
2021-11-03 12:50:17 train 0000, loss 1.778e+00, top1 57.65, top5 80.00
2021-11-03 12:50:17 train 0000, loss 1.623e+00, top1 61.18, top5 82.35
2021-11-03 12:59:01 train 1000, loss 1.735e+00, top1 60.14, top5 81.92
2021-11-03 12:59:01 train 1000, loss 1.727e+00, top1 60.40, top5 82.09
2021-11-03 12:59:01 train 1000, loss 1.735e+00, top1 60.21, top5 81.95
2021-11-03 13:07:44 train 2000, loss 1.751e+00, top1 59.79, top5 81.67
2021-11-03 13:07:44 train 2000, loss 1.756e+00, top1 59.81, top5 81.62
2021-11-03 13:07:44 train 2000, loss 1.752e+00, top1 59.89, top5 81.81
2021-11-03 13:16:29 train 3000, loss 1.774e+00, top1 59.41, top5 81.36
