2021-11-05 08:10:50 CARME Slurm ID: 31647
2021-11-05 08:10:50 CARME Slurm ID: 31647
2021-11-05 08:10:51 args = Namespace(arch='resnet50', baseline_model='pretrained_conv12_layer_adaptive_mu_0_08', batch_size=256, data='/home/SSD/Dataset_ImageNet', dist_backend='nccl', dist_url='tcp://192.168.152.34:23456', distributed=True, epochs=90, evaluate=False, gpu=1, lr=0.1, momentum=0.9, multiprocessing_distributed=True, path_to_resume='', path_to_save='retrain_resnet50_pretrained_conv12_layer_adaptive_mu_0_08_20211105-081045', print_freq=1000, pruning_threshold=1e-06, rank=0, run_id='resnet50_pretrained_conv12_layer_adaptive_mu_0_08_20211105-081045', seed=None, start_epoch=0, weight_decay=0.0001, workers=4, world_size=3)
2021-11-05 08:10:51 CARME Slurm ID: 31647
2021-11-05 08:10:51 args = Namespace(arch='resnet50', baseline_model='pretrained_conv12_layer_adaptive_mu_0_08', batch_size=256, data='/home/SSD/Dataset_ImageNet', dist_backend='nccl', dist_url='tcp://192.168.152.34:23456', distributed=True, epochs=90, evaluate=False, gpu=0, lr=0.1, momentum=0.9, multiprocessing_distributed=True, path_to_resume='', path_to_save='retrain_resnet50_pretrained_conv12_layer_adaptive_mu_0_08_20211105-081045', print_freq=1000, pruning_threshold=1e-06, rank=0, run_id='resnet50_pretrained_conv12_layer_adaptive_mu_0_08_20211105-081045', seed=None, start_epoch=0, weight_decay=0.0001, workers=4, world_size=3)
2021-11-05 08:10:51 args = Namespace(arch='resnet50', baseline_model='pretrained_conv12_layer_adaptive_mu_0_08', batch_size=256, data='/home/SSD/Dataset_ImageNet', dist_backend='nccl', dist_url='tcp://192.168.152.34:23456', distributed=True, epochs=90, evaluate=False, gpu=2, lr=0.1, momentum=0.9, multiprocessing_distributed=True, path_to_resume='', path_to_save='retrain_resnet50_pretrained_conv12_layer_adaptive_mu_0_08_20211105-081045', print_freq=1000, pruning_threshold=1e-06, rank=0, run_id='resnet50_pretrained_conv12_layer_adaptive_mu_0_08_20211105-081045', seed=None, start_epoch=0, weight_decay=0.0001, workers=4, world_size=3)
2021-11-05 08:10:52 => loading baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.08_normalization_div_pretrained_True_20211102-092449/small_model_conv12_1e-06.pth.tar'
2021-11-05 08:10:52 => loading baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.08_normalization_div_pretrained_True_20211102-092449/small_model_conv12_1e-06.pth.tar'
2021-11-05 08:10:52 => loading baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.08_normalization_div_pretrained_True_20211102-092449/small_model_conv12_1e-06.pth.tar'
2021-11-05 08:10:53 => loaded baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.08_normalization_div_pretrained_True_20211102-092449/small_model_conv12_1e-06.pth.tar'
2021-11-05 08:10:53 => loaded baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.08_normalization_div_pretrained_True_20211102-092449/small_model_conv12_1e-06.pth.tar'
2021-11-05 08:10:53 => loaded baseline model 'conv12_lr_0.001_momentum_0.9_wd_0.08_normalization_div_pretrained_True_20211102-092449/small_model_conv12_1e-06.pth.tar'
2021-11-05 08:11:01 Computational complexity:       1.83 GMac
2021-11-05 08:11:01 Computational complexity:       1.83 GMac
2021-11-05 08:11:01 Number of parameters:           12.86 M 
2021-11-05 08:11:01 Computational complexity:       1.83 GMac
2021-11-05 08:11:01 Number of parameters:           12.86 M 
2021-11-05 08:11:01 Number of parameters:           12.86 M 
2021-11-05 08:11:21 valid 0000, loss 6.953e-01, top1 85.88, top5 96.47
2021-11-05 08:11:21 valid 0000, loss 6.953e-01, top1 85.88, top5 96.47
2021-11-05 08:11:21 valid 0000, loss 6.953e-01, top1 85.88, top5 96.47
2021-11-05 08:15:59 (JOBID 31647) epoch -1: valid_top1 72.73, valid_top5 90.81, inference time 291.84
2021-11-05 08:16:08 (JOBID 31647) epoch -1: valid_top1 72.73, valid_top5 90.81, inference time 300.86
2021-11-05 08:16:09 (JOBID 31647) epoch -1: valid_top1 72.73, valid_top5 90.81, inference time 301.17
2021-11-05 08:16:27 train 0000, loss 7.461e-01, top1 76.47, top5 94.12
2021-11-05 08:16:27 train 0000, loss 7.070e-01, top1 76.47, top5 96.47
2021-11-05 08:16:27 train 0000, loss 6.916e-01, top1 81.18, top5 96.47
2021-11-05 08:25:29 train 1000, loss 1.528e+00, top1 64.45, top5 84.09
2021-11-05 08:25:29 train 1000, loss 1.526e+00, top1 64.30, top5 84.20
2021-11-05 08:25:29 train 1000, loss 1.541e+00, top1 64.11, top5 83.92
2021-11-05 08:34:37 train 2000, loss 1.470e+00, top1 65.59, top5 84.92
2021-11-05 08:34:37 train 2000, loss 1.462e+00, top1 65.77, top5 85.04
2021-11-05 08:34:37 train 2000, loss 1.461e+00, top1 65.76, top5 85.15
2021-11-05 08:43:43 train 3000, loss 1.437e+00, top1 66.23, top5 85.39
2021-11-05 08:43:43 train 3000, loss 1.441e+00, top1 66.16, top5 85.36
2021-11-05 08:43:44 train 3000, loss 1.435e+00, top1 66.32, top5 85.48
2021-11-05 08:52:48 train 4000, loss 1.425e+00, top1 66.50, top5 85.59
2021-11-05 08:52:48 train 4000, loss 1.427e+00, top1 66.47, top5 85.55
2021-11-05 08:52:48 train 4000, loss 1.423e+00, top1 66.57, top5 85.67
2021-11-05 09:01:55 train 5000, loss 1.423e+00, top1 66.56, top5 85.66
2021-11-05 09:01:55 train 5000, loss 1.420e+00, top1 66.64, top5 85.70
2021-11-05 09:01:55 train 5000, loss 1.418e+00, top1 66.68, top5 85.77
2021-11-05 09:02:22 valid 0000, loss 7.569e-01, top1 88.24, top5 94.12
2021-11-05 09:02:22 valid 0000, loss 7.569e-01, top1 88.24, top5 94.12
2021-11-05 09:02:22 valid 0000, loss 7.569e-01, top1 88.24, top5 94.12
2021-11-05 09:07:26 (JOBID 31647) epoch 0: train time 2772.67, inference time 314.41s, valid_top1 66.00 (best_top1 66.00), valid_top5 86.45
2021-11-05 09:07:28 (JOBID 31647) epoch 0: train time 2763.65, inference time 314.66s, valid_top1 66.00 (best_top1 66.00), valid_top5 86.45
2021-11-05 09:07:29 (JOBID 31647) epoch 0: train time 2763.36, inference time 316.83s, valid_top1 66.00 (best_top1 66.00), valid_top5 86.45
2021-11-05 09:07:42 train 0000, loss 1.690e+00, top1 69.41, top5 83.53
2021-11-05 09:07:42 train 0000, loss 1.193e+00, top1 71.76, top5 87.06
2021-11-05 09:07:44 train 0000, loss 1.298e+00, top1 68.24, top5 89.41
2021-11-05 09:16:57 train 1000, loss 1.413e+00, top1 66.94, top5 85.94
2021-11-05 09:16:57 train 1000, loss 1.398e+00, top1 67.08, top5 86.15
2021-11-05 09:16:57 train 1000, loss 1.401e+00, top1 67.02, top5 86.25
2021-11-05 09:26:02 train 2000, loss 1.411e+00, top1 66.86, top5 86.08
2021-11-05 09:26:02 train 2000, loss 1.419e+00, top1 66.76, top5 86.04
2021-11-05 09:26:02 train 2000, loss 1.425e+00, top1 66.64, top5 85.81
2021-11-05 09:35:08 train 3000, loss 1.437e+00, top1 66.37, top5 85.80
